Treat 0,Treat 1,Treat 2
0.18909498556998555,0.2371568903318904,0.3509237012987011
0.1943801587301587,0.3338019841269838,0.2924436507936508
0.5638643217893218,0.27396515151515133,0.14375119047619045
0.3250224386724387,0.4531608141858143,0.14334880952380963
0.23648098845598842,0.3294655844155846,0.32278968253968243
0.3392194083694087,0.4368387085137086,0.448443650793651
0.18459007936507948,0.32291872294372326,0.38216504329004375
0.21754365079365065,0.23923888888888897,0.44570670995670997
0.200663888888889,0.361068253968254,0.22412222222222214
0.16652499999999992,0.22498116883116898,0.28784322344322344
0.32197900432900434,0.33856305916305923,0.32215512265512286
0.3260273809523811,0.2275615079365078,0.32134393939393935
0.3209994505494508,0.23154325396825387,0.43826944444444427
0.6053225885225888,0.5569107503607506,0.39862671772671804
0.4480587301587303,0.4488976911976913,0.251025
0.33127539682539675,0.47873846153846156,0.5069980158730157
0.5377968253968255,0.41899152236652226,0.31482106782106783
0.44683647186147185,0.3593963924963925,0.2580630952380953
0.5338150072150073,0.4318348124098125,0.40156197691197715
0.3978289321789322,0.3467896825396825,0.30976388888888895
0.4053956349206353,0.3383487012987015,0.28853809523809515
0.30350606060606067,0.28585357142857126,0.4143002164502163
0.5969705627705629,0.2680154761904762,0.16034015151515146
0.28656313131313144,0.3072074314574315,0.3466150793650795
0.310323484848485,0.3580814602064603,0.4219424603174605
0.34617301587301585,0.30334484126984107,0.4215191197691199
0.5310473304473308,0.37238369408369426,0.22079764402264396
0.3987234126984127,0.2593635642135642,0.1385519841269842
0.3048781746031745,0.14351825396825402,0.19029949494949477
0.44875945165945164,0.34208142135642117,0.4568831890331889
0.3676186507936507,0.27322817460317433,0.3236048701298701
0.42004365079365086,0.3320389610389614,0.4257625901875902
0.33708650793650796,0.3422057359307358,0.4027780663780662
0.39144253246753263,0.4125988816738818,0.49728217893217924
0.21295198412698405,0.25969534632034624,0.362597949272949
0.16031132756132765,0.13220753968253976,0.5215295093795094
0.2217189574314573,0.38458404095904103,0.22895912698412713
0.3882405122655127,0.21319011544011543,0.21521190476190463
0.422415367965368,0.3374795815295814,0.8598258297258295
0.2949341269841269,0.2937615800865805,0.4634269480519483
0.39064523809523855,0.3496353174603174,0.5131392496392495
0.3853214285714286,0.3970202380952383,0.36116865079365124
0.27575952380952373,0.3145401404151405,0.26571940836940844
0.39407273004773014,0.2958632034632035,0.1872214285714285
0.5062273088023089,0.14962294372294377,0.40019924242424243
0.30467936507936516,0.23429007936507942,0.31931904761904767
0.3916589466089466,0.16167702020202024,0.40491226551226545
0.28894184704184694,0.35783690476190466,0.7480928571428571
0.3363371184371184,0.3186879009879011,0.23731349206349223
0.44409801587301606,0.5201373015873021,0.4481845598845599
0.4927158730158729,0.32919448051948036,0.13263924963924958
0.6042696608946609,0.20724722222222206,0.3647583333333334
0.7416583333333333,0.46737113997114016,0.45354206349206394
0.3747876984126984,0.1948178571428573,0.3033044733044732
0.3710357864357864,0.49622579365079394,0.22341670274170294
0.3438650793650795,0.3564360750360752,0.22931587301587303
0.33530786435786425,0.10003809523809538,0.22895400432900448
0.5823178571428571,0.1413258658008659,0.22815873015872987
0.4684028860028861,0.404102045177045,0.3349949494949497
0.2050384199134199,0.11007813852813851,0.3355944805194806
0.3621924603174601,0.4393798340548342,0.22853055555555524
0.39259354256854256,0.3407654401154404,0.2870876984126985
0.24845021645021637,0.3181698773448776,0.21113702686202693
0.40850772005772035,0.30460357142857136,0.36220885225885224
0.20419007936507944,0.4945751831501835,0.18046507936507944
0.2552040404040403,0.4597472222222228,0.5283289321789324
0.24851471861471844,0.5580147186147184,0.33861536796536795
0.17441360028860026,0.21477499999999997,0.4691948412698413
0.4239035714285715,0.18134181929181922,0.37073809523809503
0.35841821789321815,0.1963574897324897,0.6643377705627707
0.3688702380952381,0.6342801226551228,0.18336944444444447
0.4051408730158728,0.183022619047619,0.1611253968253968
0.40837247474747473,0.3920872655122657,0.22121984126984096
0.31945126262626244,0.28126666666666655,0.3443746031746031
0.14600634920634917,0.22533168775668783,0.21895873015873013
0.35467896825396794,0.3726333333333334,0.32839996392496396
0.3292624819624821,0.22556439393939393,0.3760741341991345
0.3546044372294374,0.30258322510822483,0.3724115079365081
0.232295202020202,0.2571420634920638,0.4377305194805198
0.39121468253968233,0.21450790043290038,0.48105689033188986
0.30477698412698395,0.41412810245310266,0.3113709956709957
0.3682734126984128,0.40705992063492064,0.21669126984126988
0.5579212121212122,0.23420353535353527,0.34462240537240524
0.3944059523809525,0.22214556277056263,0.16027489177489193
0.2858477661227665,0.14454000721500732,0.18661230158730155
0.1873888528138528,0.3174678571428574,0.27573650793650767
0.4873361111111113,0.27401590909090906,0.3132214285714287
0.3233273088023086,0.43916083638583653,0.5315848124098127
0.518465873015873,0.32019769119769115,0.43933643578643583
0.2094123376623376,0.1833880591630591,0.16693841991341998
0.2990805555555556,0.3357083333333331,0.3137136002886004
0.38389310966810997,0.3923757936507939,0.2782746031746033
0.38911832611832603,0.3528889249639248,0.4812261544011544
0.28016309523809513,0.40858373015873034,0.21939494949494967
0.23393474025974004,0.4106182539682537,0.23627189754689748
0.5681150793650797,0.44210631313131327,0.391068253968254
0.3006500360750361,0.1568662698412698,0.5082810606060605
0.26951547619047583,0.22231309523809525,0.30608567821067817
0.5474435425685423,0.28807409812409823,0.26802420634920643
0.5459801587301587,0.4586845238095239,0.17764971139971147
0.4427210317460318,0.4466662698412699,0.40451583694083704
0.4077163059163055,0.35729898989898995,0.36546706349206376
0.3180210317460315,0.33586220723720767,0.2753317821067823
0.3493496031746032,0.39914678932178954,0.3802985569985571
0.3484384559884558,0.4386134920634918,0.28539880952380936
0.260769560994561,0.31557409812409826,0.35429880952380954
0.4432607864357866,0.17510757575757568,0.3098435786435788
0.3209376984126983,0.2636676767676769,0.20671388888888895
0.10450389610389613,0.5623737734487735,0.3553083333333332
0.3368271645021646,0.2450626623376622,0.42198845598845625
0.5021091269841272,0.392536940836941,0.3813400793650792
0.17725717893217893,0.49189706682206685,0.24438246753246765
0.12217857142857143,0.19106746031746033,0.5011936507936509
0.8250831890331884,0.2761857503607502,0.3131940836940836
0.2189348484848487,0.30805678210678217,0.38733650793650803
0.3970261904761907,0.394166056166056,0.35253373015872996
0.09490992063492075,0.2642329725829726,0.29105162337662327
0.3569964285714285,0.46392308802308824,0.3715638888888889
0.435525288600289,0.2551492424242425,0.21737146464646465
0.5269259379509383,0.20068145743145735,0.4818690836940839
0.24941190476190486,0.4926289321789322,0.36699411976911983
0.2756095238095242,0.35023394660894647,0.44125634920634904
0.26241204906204907,0.4733607142857144,0.23477206404706405
0.3648505411255415,0.4363793650793648,0.380616630591631
0.798426587301587,0.08862658730158732,0.3816424603174604
0.3354457431457432,0.48720086580086613,0.2598125180375179
0.3472703823953825,0.295417893217893,0.21755689310689322
0.2840658730158729,0.3353183982683986,0.377718253968254
0.24536839826839815,0.27981547619047614,0.47592665945165963
