grid,density
-1.2647580290882345,0.0006597053129965754
-1.2597474251352743,0.0007003934151670768
-1.2547368211823142,0.0007406446536888267
-1.249726217229354,0.0007804590285618293
-1.2447156132763937,0.0008198365397860824
-1.2397050093234336,0.0008587771873615846
-1.2346944053704734,0.0008972809712883391
-1.229683801417513,0.0009408589411864982
-1.224673197464553,0.0009942130572938978
-1.2196625935115928,0.0010469846885363004
-1.2146519895586325,0.0010991738349137039
-1.2096413856056725,0.0011507804964261063
-1.2046307816527122,0.0012018046730735113
-1.1996201776997522,0.0012522463648559157
-1.1946095737467919,0.0013021055717733227
-1.1895989697938316,0.0013513822938257308
-1.1845883658408716,0.0014000765310131376
-1.1795777618879113,0.001448188283335548
-1.174567157934951,0.001495717550792959
-1.169556553981991,0.0015426643333853682
-1.1645459500290307,0.0015890286311127805
-1.1595353460760705,0.0016348104439751943
-1.1545247421231104,0.0016800097719726064
-1.1495141381701501,0.0017247101630049318
-1.1445035342171899,0.0017845185344256556
-1.1394929302642298,0.0018435987997651288
-1.1344823263112696,0.001901950959023355
-1.1294717223583093,0.0019595750122003326
-1.1244611184053492,0.002016470959296059
-1.119450514452389,0.0020726388003105387
-1.1144399104994287,0.0021280785352437697
-1.1094293065464687,0.0021827901640957496
-1.1044187025935084,0.002238228486327714
-1.0994080986405481,0.0023072453103147876
-1.094397494687588,0.0023841098167440393
-1.0893868907346278,0.0024670736235894654
-1.0843762867816675,0.002549018081921144
-1.0793656828287075,0.0026299431917390695
-1.0743550788757472,0.0027098489530432515
-1.069344474922787,0.0027994264350152563
-1.064333870969827,0.0028929697351001847
-1.0593232670168666,0.002985348065455119
-1.0543126630639066,0.00307656142608005
-1.0493020591109463,0.003166609816974988
-1.044291455157986,0.003263607488831536
-1.039280851205026,0.0033670259842481227
-1.0342702472520657,0.0034691338887184657
-1.0292596432991055,0.003569931202242561
-1.0242490393461454,0.003669417924820404
-1.0192384353931851,0.003769024857746028
-1.014227831440225,0.0038816520264293454
-1.0092172274872648,0.00399282298295017
-1.0042066235343046,0.004102537727308496
-0.9991960195813444,0.00421750670049904
-0.9941854156283843,0.004354682084575753
