line_Treat 0,line_Treat 1,line_Treat 2,bin_Treat 0,bin_Treat 1,bin_Treat 2
0.5122254205318536,0.39571349751064006,0.4921475363594518,0.10050198412698418,0.08554166666666663,0.05964880952380962
0.9754959649483553,0.824602773313632,0.9624298089319473,0.15380632086167806,0.14173067765567762,0.11291793650793659
1.6001630603735355,1.4529310915982048,1.609846748291908,0.20711065759637193,0.19791968864468862,0.16618706349206358
2.2608795069853067,2.164619383070809,2.3032534069741755,0.26041499433106585,0.25410869963369964,0.21945619047619053
2.751471430474384,2.7268067968158975,2.8186466041839067,0.3137193310657597,0.3102977106227106,0.27272531746031753
2.8842108860826827,2.904447240711101,2.9504024031717098,0.3670236678004536,0.36648672161172163,0.32599444444444453
2.6041346083077554,2.615826380155421,2.641578957826979,0.4203280045351475,0.42267573260073266,0.3792635714285715
2.0252295726908525,1.9920059798904886,2.0229616900738625,0.4736323412698414,0.4788647435897436,0.4325326984126984
1.3566240287951887,1.2826514594098328,1.3251145996335623,0.5269366780045353,0.5350537545787546,0.4858018253968254
0.7827429476532801,0.6983336679735571,0.7424392750901463,0.5802410147392291,0.5912427655677657,0.5390709523809524
0.38900325497277305,0.32147973451377093,0.35580345073873576,0.633545351473923,0.6474317765567766,0.5923400793650794
0.16651820501186448,0.12513549634321247,0.14584820620029315,0.6868496882086169,0.7036207875457876,0.6456092063492063
0.061396642156611995,0.04118544277669393,0.051136823477645824,0.7401540249433108,0.7598097985347987,0.6988783333333333
0.019498532757322207,0.01146154746890895,0.015335859479058446,0.7934583616780047,0.8159988095238097,0.7521474603174603
0.005333762315342977,,0.003933908122182039,0.8467626984126986,,0.8054165873015872
,,0.0008631415501567533,,,0.8586857142857142
