line_Treat 0,line_Treat 1,line_Treat 2,bin_Treat 0,bin_Treat 1,bin_Treat 2
0.4284852210246222,0.3711685268842234,0.3181563739058827,0.03469365079365075,0.047751587301587205,0.04302182539682543
0.8960822248834545,0.8390951182030572,0.6853234938319982,0.08815257936507934,0.10923001443001434,0.10276051587301596
1.5784354438562123,1.547235183211438,1.2474591165453588,0.14161150793650792,0.17070844155844148,0.16249920634920648
2.3419236531870715,2.327054514648718,1.9188133487651708,0.1950704365079365,0.2321868686868686,0.22223789682539702
2.926749736987622,2.8547091642195017,2.4941056712096246,0.2485293650793651,0.2936652958152957,0.28197658730158753
3.0808133647349445,2.8564213331312605,2.739508659696595,0.3019882936507937,0.3551437229437228,0.34171527777777805
2.731568763695576,2.3312441188930055,2.5427649373129877,0.35544722222222225,0.41662215007215,0.40145396825396856
2.0399796378929955,1.5518806785469499,1.9944146690958813,0.4089061507936509,0.47810057720057714,0.4611926587301591
1.2832358197204459,0.842624311785499,1.3219055143590455,0.4623650793650794,0.5395790043290043,0.5209313492063496
0.6799141220170529,0.37317688199591764,0.7403909091562945,0.5158240079365081,0.6010574314574314,0.5806700396825402
0.3034370420305981,0.13480331272100962,0.3504269106749818,0.5692829365079366,0.6625358585858585,0.6404087301587307
0.11406438864279085,0.03971837619624428,0.14015530189765224,0.6227418650793651,0.7240142857142857,0.7001474206349212
0.0361159052234052,,0.047369338654436266,0.6762007936507938,,0.7598861111111117
