Treat 0,Treat 1,Treat 2
0.25057738095238113,0.3231757936507938,0.5562007936507938
0.2583376984126984,0.3822422799422797,0.6926896103896103
0.24037896825396826,0.27507460317460297,0.39253964646464645
0.2222212481962481,0.23988538961038974,0.508522619047619
0.1763252247752248,0.30070331890331886,0.5134230158730161
0.30267499999999997,0.18836872294372295,0.3379257936507936
0.13174448051948054,0.23622936507936523,0.5022698412698413
0.2990734126984128,0.22449960317460324,0.2269019841269843
0.1724478715728716,0.2610051587301586,0.30589170274170285
0.13579325396825398,0.6152801948051947,0.6749535714285717
0.08918333333333324,0.37098127705627715,0.36750064935064936
0.19636416361416376,0.3406173160173162,0.29568455988456
0.18112586580086587,0.22368015873015853,0.5727003968253969
0.2997551587301587,0.30579166666666663,0.5036903679653683
0.24825952380952385,0.442072474747475,0.4191853174603177
0.31728217893217886,0.29971349206349207,0.42003055555555546
0.11035061327561328,0.3460152319902322,0.2431520451770452
0.32535562770562765,0.3505757936507935,0.6425813492063494
0.23537222222222226,0.291444769119769,0.5140360028860029
0.24458968253968244,0.3508571428571431,0.698079761904762
0.12717460317460308,0.29474206349206344,0.5659873015873016
0.17755440115440124,0.3598721861471861,0.3897233766233767
0.2864472222222223,0.3337464285714287,0.3415030663780663
0.1142718434343434,0.3992593073593075,0.7026063492063496
0.24460955988455985,0.4070356060606061,0.3907944805194807
0.1602777777777777,0.3487500721500721,0.4037523809523812
0.25587698412698423,0.18788571428571443,0.5022952020202018
0.24712341269841256,0.3935353174603176,0.2423043650793653
0.14447380952380964,0.3495833333333334,0.4380456349206352
0.1095412698412697,0.2586024531024532,0.30154520202020196
0.29550277777777784,0.2597964285714286,0.37403849206349205
0.17008373015873027,0.3708184704184706,0.3716206349206349
0.10559812409812405,0.22624134199134213,0.3410179292929292
0.2239400793650793,0.25039794372294394,0.44352254689754705
0.18844729437229446,0.253681240981241,0.34847426739926757
0.08543993506493498,0.17072539682539672,0.4410122655122656
0.2381519841269841,0.2629015873015874,0.4096623015873016
0.12073730158730163,0.28824166666666656,0.6618357864357864
0.11128852813852816,0.2677246753246755,0.5890682539682539
0.18525595238095238,0.40597301587301593,0.39192460317460287
0.29548210678210673,0.2951355339105341,0.31112269119769126
0.3774210317460315,0.33305,0.3066253968253968
0.2820825396825397,0.2922742063492064,0.43483279220779236
0.25910535714285726,0.2674007936507938,0.3774948412698416
0.22168376623376643,0.3220886724386724,0.6998376984126987
0.21389960317460316,0.5630464285714286,0.26542911255411245
0.1914333333333334,0.44480364357864366,0.6915055555555556
0.17363059163059166,0.23647103174603173,0.3465541125541126
0.2520996031746033,0.32010631313131316,0.34748023088023083
0.17193650793650792,0.24448892496392502,0.6535427849927846
0.0884480158730159,0.6258440476190477,0.45504044011544026
0.1619539682539682,0.28663899711399693,0.6056524891774895
0.33150588023088023,0.23200158730158718,0.6752281746031743
0.18104761904761904,0.1540400432900433,0.6728249999999997
0.20250317460317463,0.4785924603174604,0.5268698412698414
0.2389134920634919,0.3400643578643578,0.5857833333333332
0.14054372294372294,0.3013277417027419,0.540384523809524
0.3770015873015872,0.4006293650793652,0.5938837301587302
0.25713373015873003,0.28606785714285704,0.7972567460317458
0.2852968253968252,0.2874146825396828,0.6793424603174604
0.12024365079365086,0.3211821428571429,0.5134997252747255
0.3286701659451658,0.4452277417027416,0.5821690476190479
0.09737817460317466,0.508036507936508,0.36696164668664677
0.19032698412698415,0.35271349206349234,0.3728900793650794
0.11460119047619056,0.3867706709956711,0.39267146464646463
0.17749682539682543,0.22486655844155845,0.38839523809523824
0.26841024531024543,0.25054357864357857,0.400086075036075
0.22612142857142867,0.5685083333333333,0.588524927849928
0.3651400793650796,0.21313300865800872,0.39648668831168815
0.2567162698412699,0.34394404761904745,0.5656047619047619
0.3449444444444445,0.4303257936507936,0.41826107503607507
0.15689126984126991,0.30866154401154394,0.444013888888889
0.31949206349206355,0.3633573232323232,0.3334676587301587
0.25869206349206364,0.2996055555555555,0.53935753968254
0.23487777777777774,0.39184166666666675,0.4419527777777776
0.22895508658008665,0.3492059523809523,0.5739889249639248
0.19386706349206334,0.28878849206349216,0.5777087440337441
0.22948360805860799,0.32840479797979816,0.5991321428571427
0.22935674603174602,0.407286904761905,0.6269740620490621
0.1543444444444444,0.2850105339105339,0.43602103174603174
0.2070905122655123,0.24980992063492052,0.5211115800865804
0.21875598845598843,0.4115565476190475,0.7306992063492064
0.21613809523809518,0.2355690476190476,0.6036900072150073
0.27754880952380956,0.2555658369408368,0.29946652236652255
0.07306594516594513,0.2884948412698414,0.28097023809523813
0.22457896825396825,0.3294765873015877,0.598009126984127
0.23583968253968252,0.31580793650793665,0.48287857142857166
0.22990371572871562,0.31098888888888887,0.4523416666666667
0.1578646825396825,0.40959047619047634,0.32822925685425686
0.10363690476190486,0.301096103896104,0.7780567460317461
0.2681591269841271,0.3538801587301588,0.43654682539682543
0.26044433621933605,0.35654523809523797,0.25520793650793644
0.3171611111111112,0.2452667027417027,0.3477603174603173
0.2574654761904761,0.42743816738816726,0.5692273088023089
0.11128214285714287,0.14708950216450228,0.563659126984127
0.27844444444444433,0.2956964285714284,0.2595444444444445
0.15340515873015878,0.2799765873015873,0.3338761904761903
0.18783690476190484,0.2887402014652017,0.4628755411255407
0.13374682539682547,0.2467952380952381,0.2928623015873016
0.36768546176046185,0.27098733766233774,0.5831460317460321
0.3149276334776333,0.5673805555555558,0.20867738095238098
0.13661468253968262,0.2660742063492063,0.4703349206349209
0.3478480158730159,0.282350396825397,0.31711269841269846
0.13659047619047612,0.44756785714285724,0.5736623015873016
0.13039520202020197,0.3950929292929291,0.27827103174603174
0.2067579365079365,0.290272619047619,0.41769087301587327
0.3315289682539682,0.40067341269841256,0.42571778499278506
0.34194444444444455,0.3786222222222222,0.6581051587301583
0.23369365079365062,0.2022484126984126,0.3758632395382395
0.1506373015873016,0.3095658730158731,0.5959023448773445
0.2230123015873015,0.21402016594516587,0.374103282828283
0.1590964285714286,0.2056718614718615,0.31914047619047636
0.1967410256410258,0.2996309523809524,0.6751369047619047
0.10494004329004328,0.227386507936508,0.39118095238095224
0.23157222222222235,0.4209575396825398,0.4571198412698413
0.18176031746031748,0.41039423631923616,0.516123015873016
0.248617857142857,0.26960317460317446,0.25874743867243866
0.17885609668109673,0.20740912698412683,0.29479797979797984
0.08000912698412706,0.2066920995670996,0.33776150793650805
0.20475476190476177,0.2753170995670994,0.2587619047619048
0.22285000000000013,0.2624345238095239,0.3570945346320345
0.18075595238095238,0.3412388167388166,0.45379126984126966
